	qid	rid	q_sen	r_sen	label
4108	1149	2	房间内家具这些房东都搬走了吗	公积金现在没有钱了  放款要排队	0
4109	1149	3	房间内家具这些房东都搬走了吗	关门卖	0
4110	1150	0	有个税吗，这套房子签不了字啰	可以委托	0
4111	1150	1	有个税吗，这套房子签不了字啰	啊	0
4112	1150	2	有个税吗，这套房子签不了字啰	我在开车，没能及时回复	0
4113	1151	0	这套房源价格还有优惠空间吗？	您好	0
4114	1151	1	这套房源价格还有优惠空间吗？	这个房子现在卖房意向不确定	0
4115	1151	2	这套房源价格还有优惠空间吗？	所以不大建议考虑这个房子	0
4116	1152	0	这里初中怎么上的	小学  昌北二小  初中高中 南昌十中	1
4117	1152	1	这里初中怎么上的	读昌北二小 直升十中	1
4118	1152	2	这里初中怎么上的	好的  晚安姐	0
4119	1153	0	哦，啥时候满	稍等一下	0
4120	1153	1	哦，啥时候满	这个房子不是顶楼	0
4121	1153	2	哦，啥时候满	你点进去我给你介绍一下	0
4122	1153	3	哦，啥时候满	这个房子97.33平米，现在报价65万，业主刚开始卖，快满二年了	0
4123	1153	4	哦，啥时候满	方便的话可以把您手机号给我吗？有什么新房子我第一时间联系您，发给您。	0
4124	1154	0	两个今天都能看吗？	我得约一下	1
4125	1154	1	两个今天都能看吗？	我约好后复您	0
4126	1154	2	两个今天都能看吗？	好	0
4127	1155	0	什么时候可以看	120万随时都可以，128万要约下。包租出去的。你今天有时间吗？我约下呢	1
4128	1155	1	什么时候可以看	哦哦，好的。我先约下等下给您回话	0
4129	1155	2	什么时候可以看	OK	0
4130	1156	0	你五一方便带我看房吗	可以的，业主方便看房	1
4131	1156	1	你五一方便带我看房吗	我可以先带您线上看户型的哦	0
4132	1156	2	你五一方便带我看房吗	好的	0
4133	1157	0	您好，我正在看丽湖花园的房子	请问您看的是哪个房子呢	0
4134	1157	1	您好，我正在看丽湖花园的房子	是的	0
4135	1157	2	您好，我正在看丽湖花园的房子	您要来看一下房子吗	0
4136	1157	3	您好，我正在看丽湖花园的房子	嗯嗯，方便留一下联系方式吗，我加一下您的微信	0
4137	1157	4	您好，我正在看丽湖花园的房子	我们微信联系，方便一点?	0
4138	1158	0	毛坯？	换房，也经常跟我们看房	0
4139	1158	1	毛坯？	根据往年招生简章，此房海淀实验小学北洼路校区。海淀二流二类学校，对口中学有理工附中，海淀实验中学，十九中，北外附中	0
4140	1158	2	毛坯？	小学一般，中学还可以	0
4141	1158	3	毛坯？	也可以，得转学过来	0
4142	1158	4	毛坯？	在五年级的时候就得转	0
4143	1159	0	什么时候能够看房呢？	随时	1
4144	1159	1	什么时候能够看房呢？	你手机号码有吗	0
4145	1159	2	什么时候能够看房呢？	好的	0
4146	1160	0	有位置好的吗	您是想找个离高架和加油站都远的对吧	0
4147	1160	1	有位置好的吗	推荐您考虑10幢16幢	0
4148	1160	2	有位置好的吗	复式只有这两幢不靠近高架和加油站	0
4149	1161	0	这个可以看吗	可以约	1
4150	1161	1	这个可以看吗	留个联系方式	0
4151	1161	2	这个可以看吗	不确定	0
4152	1162	0	我对这套房挺感兴趣	那您啥时候有空可以出来看看	1
4153	1162	1	我对这套房挺感兴趣	可以看但是要提前预约	0
4154	1162	2	我对这套房挺感兴趣	好的	0
4155	1162	3	我对这套房挺感兴趣	我先问问业主	0
4156	1162	4	我对这套房挺感兴趣	您等下	0
4157	1163	0	你觉得大概多少可以成交	我觉的价格在3.2-3.3差不多	0
4158	1163	1	你觉得大概多少可以成交	这个房子是51幢的	0
4159	1163	2	你觉得大概多少可以成交	位置好	0
4160	1164	0	您好，请问这个房子周边有哪些学校？	这套房子还在的，贝壳所有房源均为真实在售、真实价格房源，想看看吗？我可以帮您约业主时间。	0
4161	1164	1	您好，请问这个房子周边有哪些学校？	对口武汉小学和武珞路中学	1
4162	1164	2	您好，请问这个房子周边有哪些学校？	房子满了两年	0
4163	1164	3	您好，请问这个房子周边有哪些学校？	您最近方便吗，有时间可以带您看看房子	0
4164	1164	4	您好，请问这个房子周边有哪些学校？	这套房子单价比较低，房子的户型蛮好好的	0
4165	1165	0	大概什么位置？可否发个小区地图我看看	我给您发一下	1
4166	1165	1	大概什么位置？可否发个小区地图我看看	小区就在17号朱家角站旁边	1
4167	1165	2	大概什么位置？可否发个小区地图我看看	位置，我也不是很好表达	1
4168	1166	0	价钱聊到多少啦？看的也不少了	是哈	0
4169	1166	1	价钱聊到多少啦？看的也不少了	这个房子	0
4170	1166	2	价钱聊到多少啦？看的也不少了	最低560差不多	1
4171	1167	0	毛坯吗	有VR设计	0
4172	1167	1	毛坯吗	这个是首开国际的	0
4173	1167	2	毛坯吗	这个客厅没遮挡	0
4174	1167	3	毛坯吗	不靠马路的	0
4175	1167	4	毛坯吗	就要小金星对面的吗？	0
4176	1168	0	请问首付和贷款是多少？	你好，10首付首付	1
4177	1168	1	请问首付和贷款是多少？	10万首付	1
4178	1168	2	请问首付和贷款是多少？	贷款18万左右	1
4179	1169	0	第一时间去看房	没问题	0
4180	1169	1	第一时间去看房	我是维护人	0
4181	1169	2	第一时间去看房	您通过一下	0
4182	1170	0	这套房源价格还有优惠空间么？	这个现在就是这个价格，具体价格需要跟面聊	1
4183	1170	1	这套房源价格还有优惠空间么？	您需要实地看房吗？我跟业主很熟可以安排	0
4184	1170	2	这套房源价格还有优惠空间么？	您好，您之前咨询的华侨新村小区有新上房源，不知道您是否感兴趣？	0
4185	1171	0	靠前排吗	福中园	0
4186	1171	1	靠前排吗	中间	1
4187	1171	2	靠前排吗	位置	1
4188	1172	0	能看房吗	有尾贷的	0
4189	1172	1	能看房吗	您想什么时候考	1
4190	1172	2	能看房吗	看	1
4191	1173	0	在院外面么	你好	0
4192	1173	1	在院外面么	对单元再繁荣路上	0
4193	1174	0	可以贷款的吗	总价呢	0
4194	1174	1	可以贷款的吗	总价考虑多少呢	0
4195	1174	2	可以贷款的吗	考虑几房的	0
4196	1174	3	可以贷款的吗	要不，你留着联系方式给我，我推荐几套给你看看	0
4197	1174	4	可以贷款的吗	然后我们边看边筛选	0
4198	1175	0	价格还有的谈吗	是的，520万一楼	0
4199	1175	1	价格还有的谈吗	价格空间不大了，现在都是真房实价的，具体的空间，要看您的付款方式，请问您怎么付款，我可以帮您跟房东再沟通一下	1
4200	1175	2	价格还有的谈吗	您也可以告诉我您的心里价格多少，我可以提前跟房东谈一下	1
4201	1176	0	精装修的吗？	价格可以谈，房主诚心卖，房子看中了可以联系房主谈价格，可方便留个联系方式，线下约下带你看下房子！	0
4202	1176	1	精装修的吗？	留个微信	0
4203	1176	2	精装修的吗？	好的！	0
4204	1176	3	精装修的吗？	我来要下图片！看看业主可有	0
4205	1176	4	精装修的吗？	我来问下	0
4206	1177	0	几区的	你考虑几楼的	0
4207	1177	1	几区的	这是一区的	1
4208	1177	2	几区的	没有三区的	0
4209	1177	3	几区的	您只考虑三区	0
4210	1177	4	几区的	楼层有要求么	0
4211	1178	0	什么时候能够看房呢？	今天都可以	1
4212	1178	1	什么时候能够看房呢？	随时都方便，钥匙就在我们店	1
4213	1178	2	什么时候能够看房呢？	您看您大概什么时候有时间，我带您实地看看	0
4214	1179	0	480那套能看房吗？	我问问	1
4215	1179	1	480那套能看房吗？	业主今天不正这边，5.1过来，到时候可以看房。	1
4216	1179	2	480那套能看房吗？	最近有时间过来看看房子吗？	0
4217	1180	0	过两天去看房	好的	1
4218	1180	1	过两天去看房	在的	0
4219	1180	2	过两天去看房	有空	0
4220	1181	0	01户 还是02户	您什么时间方便，需要给您预约下看房时间吗？	0
4221	1181	1	01户 还是02户	是的	0
4222	1181	2	01户 还是02户	2单元室西单元	0
4223	1181	3	01户 还是02户	是的呢	0
4224	1181	4	01户 还是02户	您对房源分布是有特殊要求吗？	0
4225	1182	0	有高税吗	有高税	1
4226	1182	1	有高税吗	一般2年	0
4227	1182	2	有高税吗	嗯	0
4228	1182	3	有高税吗	对，刚下证	0
4229	1182	4	有高税吗	还有一个	0
4230	1183	0	您好，请问这个房子周边有哪些学校？	这套房子属于湘江道小学的学区房	1
4231	1183	1	您好，请问这个房子周边有哪些学校？	您是在考虑河西一片的学区房嘛	0
4232	1183	2	您好，请问这个房子周边有哪些学校？	您对河西学片的划分了解嘛	0
4233	1183	3	您好，请问这个房子周边有哪些学校？	考虑闽侯路还是湘江道呢	0
4234	1184	0	价格空间大吗	已经从160下调155	1
4235	1184	1	价格空间大吗	现在空间不大	1
4236	1184	2	价格空间大吗	今天下调5万了	0
4237	1185	0	这套房子有还价的余地吗	这个房子位置好，价格的话，需要见面谈。	1
4238	1185	1	这套房子有还价的余地吗	现在就是这个价。	0
4239	1185	2	这套房子有还价的余地吗	我觉得您应该先看房子，房子能看中，才能去谈价格。	1
4240	1186	0	能带看吗	可以，您稍等	1
4241	1186	1	能带看吗	您好	0
4242	1186	2	能带看吗	请问有什么要求帮您的	0
4243	1187	0	目前可以看么	适合一两个人住	0
4244	1187	1	目前可以看么	租客在住，有同户型可以看，一模一样的	1
4245	1187	2	目前可以看么	通燃气带阳台	0
4246	1188	0	能去	还没回信	0
4247	1188	1	能去	姐，明天白天租客时间不太方便	0
4248	1188	2	能去	周末您这边有时间吗	0
4249	1189	0	能看吗	可以的	1
4250	1189	1	能看吗	好的	0
4251	1189	2	能看吗	您留个电话吧	0
4252	1190	0	这个房子可以看吗	可以看的	1
4253	1190	1	这个房子可以看吗	产权过二了	0
4254	1190	2	这个房子可以看吗	您方便留个电话嘛	0
4255	1191	0	可以看房吗？	您好	0
4256	1191	1	可以看房吗？	这套租客住的	0
4257	1191	2	可以看房吗？	今天	0
4258	1192	0	什么时候能够看房呢？	这套房子看房方便	0
4259	1192	1	什么时候能够看房呢？	你什么时候有空？	1
4260	1192	2	什么时候能够看房呢？	好的	0
4261	1193	0	这个房子对应的就是风湖里小学	是风湖里小学	1
4262	1193	1	这个房子对应的就是风湖里小学	您打算是看看还是希望近期把房子定下来	0
4263	1193	2	这个房子对应的就是风湖里小学	您好	0
4264	1194	0	好久可以看哈房子	这套房子随时可以看	1
4265	1194	1	好久可以看哈房子	可以的	0
4266	1195	0	鼎胜的那套870万可以拿下来吗	870万不行哦	1
4267	1195	1	鼎胜的那套870万可以拿下来吗	鼎胜现在基本都要在900万以上了	0
4268	1195	2	鼎胜的那套870万可以拿下来吗	4月9号我卖了一套是944万 不过是里面那一排的	0
4269	1196	0	这个房子能看吗	您要恒大三室？	0
4270	1196	1	这个房子能看吗	什么时候看？	0
4271	1196	2	这个房子能看吗	我给您问问业主时间	0
4272	1197	0	看房都方便吗？	我们现在可以支持VR在线看房，你现在方便的话可以线上先看哦	1
4273	1197	1	看房都方便吗？	好的	0
4274	1197	2	看房都方便吗？	稍等，我发起看房，你点击进去哈	0
4275	1198	0	帮忙多看几套吧	好的	0
4276	1198	1	帮忙多看几套吧	您啥时候看	0
4277	1198	2	帮忙多看几套吧	我来约	0
4278	1199	0	有三中学区便宜的吗	您预算多少钱	0
4279	1199	1	有三中学区便宜的吗	这几套房子有满意的吗	0
4280	1200	0	采光怎么样	银杏园可以，楼间距宽	0
4281	1200	1	采光怎么样	不挡光	1
4282	1200	2	采光怎么样	您这边大概都有什么要求客户	0
4283	1200	3	采光怎么样	您看房子，指定需要对比看看，我在帮您筛选一下，多找两套对比对比	0
4284	1200	4	采光怎么样	我对春田挺熟悉的，您是考虑的春田学区，考虑的春田，还是想改善换个三室的房子看到春田了客户	0
4285	1201	0	下午能看么	可以，几点	1
4286	1201	1	下午能看么	好的	0
4287	1201	2	下午能看么	好的	0
4288	1202	0	全款的话没有个税了是吗？	全款没有个税的	1
4289	1202	1	全款的话没有个税了是吗？	差额20%，差没了	0
4290	1202	2	全款的话没有个税了是吗？	您考虑来看看吗？有时间，	0
4291	1202	3	全款的话没有个税了是吗？	我给您讲一下周边情况，	0
4292	1202	4	全款的话没有个税了是吗？	有抵押贷款111万	0
4293	1203	0	这套房源价格还有优惠空间吗？	您好	0
4294	1203	1	这套房源价格还有优惠空间吗？	还有空间，要看看吗？	1
4295	1204	0	那个位置有遮挡吗？装修好吗？	10号楼2单元的10层，精装修，没有遮挡。	1
4296	1204	1	那个位置有遮挡吗？装修好吗？	我找找还有没有链接	0
4297	1204	2	那个位置有遮挡吗？装修好吗？	嗯，精装修，保持的还算可以，原业主一个人住。	0
4298	1204	3	那个位置有遮挡吗？装修好吗？	嗯，适合一个人或者小两口	0
4299	1205	0	利率多少	您现在有时间吗	0
4300	1205	1	利率多少	直接过来看吧	0
4301	1205	2	利率多少	首套首付3成，42万左右首付	0
4302	1205	3	利率多少	均价16500啊	0
4303	1205	4	利率多少	140多万	0
4304	1206	0	税多少	双税	1
4305	1206	1	税多少	7万	1
4306	1206	2	税多少	嗯嗯	0
4307	1206	3	税多少	您是考虑在智慧城这边买房吗	0
4308	1206	4	税多少	我可以给您找找合适的房源	0
4309	1207	0	帮我问问最低多少钱	好的	0
4310	1207	1	帮我问问最低多少钱	没有了	0
4311	1207	2	帮我问问最低多少钱	目前系统里登记就这个	0
4312	1208	0	学区	有不带电梯的 可以吗？	0
4313	1208	1	学区	电梯房现在没有在卖的	0
4314	1208	2	学区	爱建新家园有一套顶楼复式，156.9平挂牌690万，价格可以谈。这个小区对口彭浦一小，彭浦一小是二梯队。您看看这套感兴趣吗？	0
4315	1209	0	哦加上税要20万了对吗	月供2457	0
